subject_id,session_number,block_number,trial_number,trial_type,response_made,current_speed,width,distance_level,trial_start_ms,stimulus_onset_ms,position_D4_ms,position_D3_ms,position_D2_ms,position_D1_ms,vibrotactile_onset_ms,response_time_ms,reaction_time_ms,vibration_device,trial_interrupted,timestamp
franc,1,3,3,VT,1,fast,narrow,D2,1447407.998,1447407.998,1448104.379,1448229.689,1448354.553,1448605.278,1448354.553,1448689.010,334.5,None,0,2026-07-10T15:30:49.9146841+02:00
franc,1,3,4,T,1,slow,wide,D5,1451918.484,,,,,,1453087.989,1453338.866,250.9,None,0,2026-07-10T15:30:54.4396192+02:00
franc,1,3,5,T,1,fast,narrow,D7,1456443.626,,,,,,1456443.626,1460842.666,4399.0,None,0,2026-07-10T15:31:00.3432735+02:00
franc,1,3,6,VT,1,slow,wide,D3,1462346.390,1462346.390,1464044.983,1464392.686,1464769.001,1465548.344,1464392.686,1464685.186,292.5,None,0,2026-07-10T15:31:05.0617290+02:00
franc,1,3,7,VT,1,fast,narrow,D3,1467065.833,1467065.833,1467762.274,1467887.328,1468012.684,1468263.311,1467887.328,1468040.557,153.2,None,0,2026-07-10T15:31:09.5723735+02:00
franc,1,3,8,VT,1,fast,wide,D4,1471576.515,1471576.515,1472272.579,1472397.989,1472523.560,1472773.908,1472272.579,1472523.560,251.0,None,0,2026-07-10T15:31:14.0797131+02:00
franc,1,3,9,VT,1,slow,narrow,D2,1476085.566,1476085.566,1477785.915,1478133.627,1478509.785,1479275.299,1478509.785,1478788.231,278.4,None,0,2026-07-10T15:31:18.8031185+02:00
franc,1,3,10,VT,1,slow,narrow,D1,1480806.896,1480806.896,1482505.840,1482853.519,1483229.261,1483994.938,1483994.938,1486919.295,2924.4,None,0,2026-07-10T15:31:26.4198449+02:00
franc,1,3,11,VT,1,slow,narrow,D4,1488422.389,1488422.389,1490198.409,1490468.704,1490845.205,1491610.811,1490198.409,1490468.704,270.3,None,0,2026-07-10T15:31:31.1380763+02:00
franc,1,3,12,VT,1,fast,narrow,D7,1493142.244,1493142.244,1493838.290,1493963.700,1494088.740,1494339.403,1493351.276,1493754.384,403.1,None,0,2026-07-10T15:31:35.6488522+02:00
franc,1,3,13,V,0,fast,wide,,1497652.529,1497652.529,1498349.082,1498474.001,1498599.541,1498850.102,,,,None,0,2026-07-10T15:31:40.1599609+02:00
franc,1,3,14,VT,1,fast,wide,D3,1502163.753,1502163.753,1502859.518,1502985.172,1503110.096,1503360.623,1502985.172,1503221.758,236.6,None,0,2026-07-10T15:31:44.6700298+02:00
franc,1,3,15,VT,1,fast,wide,D2,1506674.696,1506674.696,1507370.300,1507495.969,1507622.125,1507871.376,1507622.125,1507885.357,263.2,None,0,2026-07-10T15:31:49.1802621+02:00
franc,1,3,16,VT,1,fast,wide,D1,1511185.008,1511185.008,1511880.883,1512006.667,1512131.803,1512382.256,1512382.256,1512646.733,264.5,None,0,2026-07-10T15:31:53.6925642+02:00
franc,1,3,17,VT,1,fast,narrow,D7,1515696.672,1515696.672,1516393.596,1516504.790,1516643.682,1516894.216,1515906.139,1516212.170,306.0,None,0,2026-07-10T15:31:58.2029092+02:00
franc,1,3,18,VT,1,fast,wide,D4,1520207.744,1520207.744,1520903.539,1521028.951,1521154.221,1521404.717,1520903.539,1521251.727,348.2,None,0,2026-07-10T15:32:02.7134885+02:00
franc,1,3,19,VT,1,slow,narrow,D5,1524717.810,1524717.810,1526416.585,1526764.506,1527140.472,1527906.076,1526082.703,1525177.524,-905.2,None,0,2026-07-10T15:32:07.4332270+02:00
franc,1,3,20,V,0,slow,wide,,1529437.946,1529437.946,1531135.030,1531483.707,1531860.157,1532625.304,,,,None,0,2026-07-10T15:32:12.1527471+02:00
franc,1,3,21,VT,1,fast,narrow,D1,1534156.875,1534156.875,1534852.947,1534977.840,1535103.545,1535354.206,1535354.206,1535660.682,306.5,None,0,2026-07-10T15:32:16.6628926+02:00
franc,1,3,22,VT,1,fast,narrow,D7,1538667.549,1538667.549,1539363.781,1539489.055,1539614.151,1539864.507,1538876.418,1539154.603,278.2,None,0,2026-07-10T15:32:21.1731503+02:00
franc,1,3,23,V,1,slow,wide,,1543178.562,1543178.562,1544877.256,1545225.670,1545601.181,1546366.824,,1544083.624,,None,0,2026-07-10T15:32:25.8934485+02:00
franc,1,3,24,VT,1,slow,wide,D3,1547897.969,1547897.969,1549596.177,1549944.003,1550320.132,1551085.890,1549944.003,1550222.373,278.4,None,0,2026-07-10T15:32:30.6127497+02:00
franc,1,3,25,VT,1,slow,narrow,D4,1552616.536,1552616.536,1554315.800,1554664.125,1555039.697,1555805.714,1554315.800,1554552.400,236.6,None,0,2026-07-10T15:32:35.3325367+02:00
franc,1,3,26,VT,1,fast,wide,D2,1557337.264,1557337.264,1558033.415,1558158.998,1558284.351,1558535.263,1558284.351,1560442.762,2158.4,None,0,2026-07-10T15:32:39.9461860+02:00
franc,1,3,27,VT,1,slow,wide,D7,1561945.907,1561945.907,1563644.082,1563991.856,1564367.957,1565133.514,1562154.192,1562460.548,306.4,None,0,2026-07-10T15:32:44.6602271+02:00
franc,1,3,28,VT,1,fast,wide,D5,1566664.559,1566664.559,1567361.051,1567486.708,1567611.389,1567882.252,1567249.603,1567639.462,389.9,None,0,2026-07-10T15:32:49.1711344+02:00
franc,1,3,29,VT,1,fast,wide,D6,1571175.370,1571175.370,1571871.157,1571996.575,1572122.098,1572372.447,1571634.649,1571940.785,306.1,None,0,2026-07-10T15:32:53.6817002+02:00
franc,1,3,30,V,0,fast,wide,,1575686.345,1575686.345,1576381.882,1576507.325,1576632.661,1576883.379,,,,None,0,2026-07-10T15:32:58.1925305+02:00
franc,1,3,31,VT,1,slow,narrow,D5,1580196.954,1580196.954,1581895.354,1582243.426,1582619.312,1583398.438,1581560.938,1581881.728,320.8,None,0,2026-07-10T15:33:02.9108733+02:00
franc,1,3,32,V,1,slow,wide,,1584916.736,1584916.736,1586615.490,1586963.652,1587339.025,1588105.515,,1587464.583,,None,0,2026-07-10T15:33:07.6320755+02:00
franc,1,3,33,VT,1,fast,narrow,D4,1589636.220,1589636.220,1590332.281,1590444.270,1590583.835,1590833.021,1590332.281,1590680.335,348.1,None,0,2026-07-10T15:33:12.1425229+02:00
franc,1,3,34,VT,1,fast,wide,D1,1594146.763,1594146.763,1594842.988,1594968.222,1595093.614,1595344.273,1595344.273,1600523.447,5179.2,None,0,2026-07-10T15:33:20.0279278+02:00
franc,1,3,35,V,0,fast,narrow,,1602026.292,1602026.292,1602722.760,1602847.823,1602973.597,1603223.765,,,,None,0,2026-07-10T15:33:24.5333565+02:00
franc,1,3,36,VT,1,slow,wide,D6,1606537.063,1606537.063,1608236.059,1608583.947,1608960.120,1609726.125,1607512.253,1607790.389,278.1,None,0,2026-07-10T15:33:29.2523422+02:00
franc,1,3,37,VT,1,slow,wide,D7,1611256.945,1611256.945,1612955.285,1613303.417,1613679.487,1614458.936,1611465.886,1611827.923,362.0,None,0,2026-07-10T15:33:33.9724374+02:00
franc,1,3,38,VT,1,fast,wide,D3,1615976.158,1615976.158,1616672.618,1616797.603,1616923.592,1617173.770,1616797.603,1617048.472,250.9,None,0,2026-07-10T15:33:38.4825054+02:00
franc,1,3,39,T,1,fast,narrow,D3,1620487.450,,,,,,1621113.829,1621405.777,291.9,None,0,2026-07-10T15:33:42.9934264+02:00
franc,1,3,40,VT,1,slow,wide,D5,1624998.687,1624998.687,1626696.175,1627044.133,1627420.417,1628186.120,1626361.707,1626766.000,404.3,None,0,2026-07-10T15:33:47.7138663+02:00
franc,1,3,41,T,1,slow,narrow,D5,1629717.405,,,,,,1630886.954,1631234.517,347.6,None,0,2026-07-10T15:33:52.2378689+02:00
franc,1,3,42,VT,1,slow,wide,D6,1634242.309,1634242.309,1635940.469,1636288.931,1636664.836,1637430.351,1635216.962,1635523.232,306.3,None,0,2026-07-10T15:33:56.9567241+02:00
franc,1,3,43,VT,1,fast,wide,D7,1638961.838,1638961.838,1639658.329,1639783.375,1639909.125,1640159.701,1639171.328,1639505.228,333.9,None,0,2026-07-10T15:34:01.4680575+02:00
franc,1,3,44,VT,1,fast,narrow,D4,1643472.918,1643472.918,1644169.427,1644294.803,1644420.155,1644671.268,1644169.427,1644433.973,264.5,None,0,2026-07-10T15:34:05.9792098+02:00
franc,1,3,45,VT,1,fast,wide,D5,1647984.197,1647984.197,1648680.346,1648805.624,1648931.101,1649181.641,1648568.674,1648847.440,278.8,None,0,2026-07-10T15:34:10.4913742+02:00
franc,1,3,46,VT,1,slow,wide,D7,1652495.245,1652495.245,1654193.194,1654542.140,1654916.911,1655682.987,1652704.203,1653093.680,389.5,None,0,2026-07-10T15:34:15.2098955+02:00
franc,1,3,47,VT,1,slow,wide,D4,1657215.304,1657215.304,1658913.204,1659261.501,1659637.333,1660403.268,1658913.204,1659289.243,376.0,None,0,2026-07-10T15:34:19.9297832+02:00
franc,1,3,48,T,1,fast,wide,D6,1661934.347,,,,,,1662199.146,1663020.770,821.6,None,0,2026-07-10T15:34:24.4399355+02:00
franc,1,3,49,VT,1,fast,narrow,D6,1666445.645,1666445.645,1667140.978,1667266.550,1667392.035,1667642.139,1666904.126,1667210.516,306.4,None,0,2026-07-10T15:34:28.9509311+02:00
franc,1,3,50,V,0,slow,narrow,,1670956.101,1670956.101,1672654.715,1673002.292,1673378.252,1674157.553,,,,None,0,2026-07-10T15:34:33.6709039+02:00
franc,1,3,51,VT,1,slow,narrow,D7,1675675.249,1675675.249,1677372.881,1677721.200,1678097.170,1678863.076,1675883.483,1676370.252,486.8,None,0,2026-07-10T15:34:38.3896443+02:00
franc,1,3,52,V,0,fast,wide,,1680394.566,1680394.566,1681090.108,1681201.963,1681340.559,1681591.242,,,,None,0,2026-07-10T15:34:42.8997080+02:00
franc,1,3,53,VT,1,fast,narrow,D2,1684904.606,1684904.606,1685600.707,1685726.002,1685851.409,1686101.632,1685851.409,1686046.260,194.9,None,0,2026-07-10T15:34:47.4111850+02:00
franc,1,3,54,V,1,slow,wide,,1689415.475,1689415.475,1691113.782,1691461.713,1691837.759,1692603.622,,1692367.110,,None,0,2026-07-10T15:34:52.1301816+02:00
franc,1,3,55,VT,1,fast,narrow,D1,1694135.171,1694135.171,1694831.136,1694956.460,1695081.948,1695332.745,1695332.745,1696891.708,1559.0,None,0,2026-07-10T15:34:56.6404078+02:00
franc,1,3,56,VT,1,slow,narrow,D4,1698645.856,1698645.856,1700344.187,1700692.688,1701068.195,1701833.846,1700344.187,1700622.825,278.6,None,0,2026-07-10T15:35:01.3603175+02:00
franc,1,3,57,VT,1,fast,wide,D5,1703365.204,1703365.204,1704062.368,1704186.685,1704311.985,1704562.782,1703949.912,1704270.076,320.2,None,0,2026-07-10T15:35:05.8712595+02:00
franc,1,3,58,VT,1,fast,narrow,D4,1707876.210,1707876.210,1708572.333,1708697.311,1708822.918,1709073.686,1708572.333,1708822.918,250.6,None,0,2026-07-10T15:35:10.3817067+02:00
franc,1,3,59,T,1,slow,wide,D2,1712386.688,,,,,,1714614.703,1715060.336,445.6,None,0,2026-07-10T15:35:14.8922279+02:00
franc,1,3,60,T,1,slow,narrow,D6,1716897.453,,,,,,1717677.292,1719821.340,2144.0,None,0,2026-07-10T15:35:19.4035484+02:00
franc,1,3,61,T,1,slow,narrow,D3,1721408.615,,,,,,1723260.074,1723593.981,333.9,None,0,2026-07-10T15:35:23.9280931+02:00
franc,1,3,62,VT,1,slow,wide,D1,1725933.346,1725933.346,1727631.406,1727979.481,1728355.591,1729121.338,1729121.338,1729469.110,347.8,None,0,2026-07-10T15:35:28.9684099+02:00
franc,1,3,63,T,1,slow,narrow,D7,1730973.059,,,,,,1730973.059,1736235.547,5262.5,None,0,2026-07-10T15:35:35.7352414+02:00
franc,1,3,64,VT,1,fast,narrow,D5,1737738.958,1737738.958,1738435.091,1738560.154,1738685.597,1738936.399,1738323.635,1738643.907,320.3,None,0,2026-07-10T15:35:40.2451567+02:00
franc,1,3,65,VT,1,fast,wide,D4,1742250.748,1742250.748,1742946.296,1743071.799,1743197.573,1743447.882,1742946.296,1743183.580,237.3,None,0,2026-07-10T15:35:44.7577685+02:00
franc,1,3,66,VT,1,slow,wide,D3,1746762.093,1746762.093,1748460.332,1748807.997,1749183.742,1749963.953,1748807.997,1749072.654,264.7,None,0,2026-07-10T15:35:49.4760849+02:00
franc,1,3,67,T,1,slow,wide,D4,1751480.609,,,,,,1752983.999,1753290.349,306.4,None,0,2026-07-10T15:35:53.9864131+02:00
franc,1,3,68,VT,1,slow,wide,D4,1755991.412,1755991.412,1757689.744,1758038.707,1758414.175,1759193.434,1757689.744,1758024.330,334.6,None,0,2026-07-10T15:35:58.7052905+02:00
franc,1,3,69,T,1,fast,wide,D2,1760710.646,,,,,,1761462.280,1766543.700,5081.4,None,0,2026-07-10T15:36:06.0430057+02:00
franc,1,3,70,V,0,fast,wide,,1768047.452,1768047.452,1768743.425,1768868.839,1768994.036,1769244.353,,,,None,0,2026-07-10T15:36:10.5529041+02:00
franc,1,3,71,VT,1,slow,narrow,D2,1772558.199,1772558.199,1774266.166,1774601.508,1774977.623,1775757.962,1774977.623,1775326.252,348.6,None,0,2026-07-10T15:36:15.2712290+02:00
franc,1,3,72,VT,1,slow,narrow,D7,1777276.879,1777276.879,1778975.734,1779323.918,1779700.107,1780465.997,1777485.489,1777889.890,404.4,None,0,2026-07-10T15:36:19.9919777+02:00
franc,1,3,73,VT,1,fast,narrow,D1,1781997.447,1781997.447,1782693.680,1782819.222,1782944.476,1783194.993,1783194.993,1783447.336,252.3,None,0,2026-07-10T15:36:24.5033379+02:00
franc,1,3,74,V,1,fast,narrow,,1786508.868,1786508.868,1787291.041,1787330.307,1787455.100,1787705.961,,1787720.653,,None,0,2026-07-10T15:36:29.0137672+02:00
franc,1,3,75,V,0,fast,narrow,,1791019.985,1791019.985,1791714.898,1791840.072,1791965.545,1792216.040,,,,None,0,2026-07-10T15:36:33.5262107+02:00
franc,1,3,76,V,0,slow,narrow,,1795530.211,1795530.211,1797228.750,1797576.890,1797952.530,1798718.550,,,,None,0,2026-07-10T15:36:38.2452539+02:00
franc,1,3,77,VT,1,slow,narrow,D6,1800249.329,1800249.329,1801947.011,1802295.260,1802671.073,1803451.157,1801223.883,1804996.613,3772.7,None,0,2026-07-10T15:36:44.4963177+02:00
franc,1,3,78,VT,1,slow,narrow,D3,1806500.307,1806500.307,1808198.533,1808546.721,1808922.700,1809688.352,1808546.721,1808922.700,376.0,None,0,2026-07-10T15:36:49.2143431+02:00
franc,1,3,79,T,1,slow,wide,D1,1811220.095,,,,,,1814226.942,1814519.203,292.3,None,0,2026-07-10T15:36:54.0183509+02:00
franc,1,3,80,VT,1,slow,wide,D4,1816022.604,1816022.604,1817721.143,1818069.715,1818444.966,1819211.249,1817721.143,1816524.037,-1197.1,None,0,2026-07-10T15:36:58.7373930+02:00
franc,1,3,81,V,0,fast,wide,,1820742.829,1820742.829,1821439.309,1821564.135,1821689.309,1821939.798,,,,None,0,2026-07-10T15:37:03.2487726+02:00
franc,1,3,82,T,1,fast,narrow,D5,1825253.018,,,,,,1825643.222,1826785.251,1142.0,None,0,2026-07-10T15:37:07.7588288+02:00
franc,1,3,83,VT,1,fast,wide,D3,1829764.696,1829764.696,1830460.882,1830586.081,1830711.910,1830961.739,1830586.081,1830878.082,292.0,None,0,2026-07-10T15:37:12.2700274+02:00
franc,1,3,84,T,1,fast,narrow,D6,1834275.475,,,,,,1834538.642,1834873.050,334.4,None,0,2026-07-10T15:37:16.7800131+02:00
franc,1,3,85,T,1,fast,wide,D3,1838785.352,,,,,,1839411.765,1839690.441,278.7,None,0,2026-07-10T15:37:21.2908946+02:00
franc,1,3,86,T,1,fast,narrow,D4,1843297.051,,,,,,1843798.548,1851524.656,7726.1,None,0,2026-07-10T15:37:31.0281770+02:00
franc,1,3,87,V,0,fast,narrow,,1853027.287,1853027.287,1853724.011,1853849.049,1853974.418,1854224.774,,,,None,0,2026-07-10T15:37:35.5326622+02:00
franc,1,3,88,V,0,fast,narrow,,1857538.345,1857538.345,1858234.930,1858359.861,1858484.988,1858736.207,,,,None,0,2026-07-10T15:37:40.0447148+02:00
franc,1,3,89,VT,1,fast,wide,D2,1862050.122,1862050.122,1862746.442,1862871.182,1862996.746,1863247.400,1862996.746,1863317.095,320.3,None,0,2026-07-10T15:37:44.5546807+02:00
franc,1,3,90,VT,1,fast,wide,D6,1866560.465,1866560.465,1867256.661,1867381.685,1867507.632,1867758.078,1867019.826,1867340.139,320.3,None,0,2026-07-10T15:37:49.0660231+02:00
franc,1,3,91,V,0,slow,narrow,,1871071.802,1871071.802,1872770.611,1873118.403,1873494.640,1874259.877,,,,None,0,2026-07-10T15:37:53.7858001+02:00
franc,1,3,92,VT,1,fast,narrow,D6,1875791.310,1875791.310,1876487.158,1876599.454,1876737.830,1876988.831,1876250.413,1876626.505,376.1,None,0,2026-07-10T15:37:58.2966652+02:00
franc,1,3,93,VT,1,slow,narrow,D6,1880301.373,1880301.373,1882000.124,1882347.848,1882724.036,1883489.778,1881275.817,1881679.557,403.7,None,0,2026-07-10T15:38:03.0156178+02:00
franc,1,3,94,T,1,slow,narrow,D4,1885021.796,,,,,,1886525.465,1886831.926,306.5,None,0,2026-07-10T15:38:07.5266355+02:00
franc,1,3,95,VT,1,slow,wide,D1,1889532.434,1889532.434,1891230.778,1891578.723,1891954.804,1892720.562,1892720.562,1893012.774,292.2,None,0,2026-07-10T15:38:12.5121390+02:00
franc,1,3,96,VT,1,slow,wide,D5,1894516.240,1894516.240,1896214.569,1896562.426,1896938.197,1897717.548,1895880.298,1896242.421,362.1,None,0,2026-07-10T15:38:17.2309273+02:00
franc,1,3,97,VT,1,slow,wide,D6,1899235.851,1899235.851,1900933.758,1901281.890,1901657.746,1902437.114,1900210.168,1900530.356,320.2,None,0,2026-07-10T15:38:21.9492265+02:00
franc,1,3,98,VT,1,slow,narrow,D3,1903954.566,1903954.566,1905653.252,1906002.057,1906377.549,1907156.481,1906002.057,1906280.338,278.3,None,0,2026-07-10T15:38:26.6689090+02:00
franc,1,3,99,V,0,fast,wide,,1908674.301,1908674.301,1909370.329,1909495.819,1909620.968,1909872.343,,,,None,0,2026-07-10T15:38:31.1795405+02:00
franc,1,3,100,VT,1,slow,wide,D2,1913185.234,1913185.234,1914885.220,1915231.626,1915607.491,1916373.386,1915607.491,1915927.699,320.2,None,0,2026-07-10T15:38:35.8990775+02:00
franc,1,3,101,VT,1,fast,narrow,D2,1917904.752,1917904.752,1918600.825,1918726.059,1918851.368,1919102.072,1918851.368,1918948.914,97.5,None,0,2026-07-10T15:38:40.4109539+02:00
franc,1,3,102,VT,1,slow,narrow,D6,1922417.307,1922417.307,1924114.504,1924462.787,1924838.279,1925604.212,1923390.294,1923696.798,306.5,None,0,2026-07-10T15:38:45.1298038+02:00
franc,1,3,103,VT,1,fast,wide,D7,1927135.706,1927135.706,1927831.798,1927956.776,1928082.362,1928332.925,1927344.326,1931075.769,3731.4,None,0,2026-07-10T15:38:50.5787931+02:00
franc,1,3,104,T,1,fast,wide,D1,1932578.742,,,,,,1933581.165,1933902.829,321.7,None,0,2026-07-10T15:38:55.0844174+02:00
franc,1,3,105,T,1,fast,wide,D7,1937089.274,,,,,,1937089.274,1941530.280,4441.0,None,0,2026-07-10T15:39:01.0293603+02:00
franc,1,3,106,T,1,fast,wide,D4,1943034.197,,,,,,1943535.046,1944050.279,515.2,None,0,2026-07-10T15:39:05.5394550+02:00
franc,1,3,107,VT,1,fast,wide,D7,1947544.735,1947544.735,1948241.135,1948366.357,1948491.627,1948742.439,1947753.851,1948032.298,278.4,None,0,2026-07-10T15:39:10.0512791+02:00
franc,1,3,108,T,1,slow,narrow,D1,1952056.249,,,,,,1955062.814,1954158.352,-904.5,None,0,2026-07-10T15:39:14.5620260+02:00
franc,1,3,109,VT,1,slow,narrow,D7,1956566.646,1956566.646,1958264.869,1958612.972,1958989.008,1959754.544,1956775.687,1957248.831,473.1,None,0,2026-07-10T15:39:19.2814965+02:00
franc,1,3,110,V,1,slow,narrow,,1961285.660,1961285.660,1962984.300,1963332.290,1963708.158,1964474.102,,1963819.816,,None,0,2026-07-10T15:39:24.0005997+02:00
franc,1,3,111,VT,1,slow,wide,D1,1966005.343,1966005.343,1967704.021,1968051.862,1968428.145,1969193.694,1969193.694,1969583.464,389.8,None,0,2026-07-10T15:39:29.0836604+02:00
franc,1,3,112,VT,1,fast,narrow,D5,1971086.784,1971086.784,1971783.338,1971908.590,1972033.789,1972284.890,1971671.629,1972006.142,334.5,None,0,2026-07-10T15:39:33.5939507+02:00
franc,1,3,113,V,1,fast,narrow,,1975598.020,1975598.020,1976307.735,1976419.012,1976544.574,1976794.910,,1976892.960,,None,0,2026-07-10T15:39:38.1042697+02:00
franc,1,3,114,V,0,slow,narrow,,1980108.651,1980108.651,1981806.926,1982154.999,1982530.688,1983310.532,,,,None,0,2026-07-10T15:39:42.8241399+02:00
franc,1,3,115,VT,1,slow,wide,D5,1984828.383,1984828.383,1986526.682,1986874.663,1987250.798,1988016.472,1986192.921,1987487.329,1294.4,None,0,2026-07-10T15:39:47.5441965+02:00
franc,1,3,116,T,1,fast,wide,D5,1989548.061,,,,,,1989937.903,1990216.352,278.4,None,0,2026-07-10T15:39:52.0550324+02:00
franc,1,3,117,VT,1,slow,narrow,D5,1994059.328,1994059.328,1995757.174,1996105.789,1996481.119,1997260.534,1995423.679,1996370.191,946.5,None,0,2026-07-10T15:39:56.7735812+02:00
franc,1,3,118,T,1,fast,narrow,D1,1998777.811,,,,,,1999780.247,2000072.816,292.6,None,0,2026-07-10T15:40:01.2857809+02:00
franc,1,3,119,V,1,fast,wide,,2003289.589,2003289.589,2003985.726,2004111.119,2004236.584,2004487.077,,2005782.242,,None,0,2026-07-10T15:40:05.7969546+02:00
franc,1,3,120,V,0,slow,wide,,2007800.570,2007800.570,2009498.716,2009847.254,2010222.985,2011002.364,,,,None,0,2026-07-10T15:40:10.5160627+02:00
franc,1,3,121,VT,1,slow,wide,D2,2012519.418,2012519.418,2014217.619,2014565.634,2014941.545,2015707.352,2014941.545,2015206.179,264.6,None,0,2026-07-10T15:40:15.2350558+02:00
franc,1,3,122,VT,1,fast,wide,D6,2017238.953,2017238.953,2017935.741,2018060.627,2018185.761,2018436.443,2017698.413,2018019.299,320.9,None,0,2026-07-10T15:40:19.7471726+02:00
franc,1,3,123,VT,1,slow,narrow,D2,2021750.137,2021750.137,2023448.457,2023796.997,2024173.121,2024946.399,2024173.121,2024520.720,347.6,None,0,2026-07-10T15:40:24.4519858+02:00
franc,1,3,124,T,1,fast,narrow,D2,2026469.105,,,,,,2027220.913,2027569.138,348.2,None,0,2026-07-10T15:40:28.9756254+02:00
franc,1,3,125,T,1,slow,wide,D3,2030979.779,,,,,,2032831.795,2033124.109,292.3,None,0,2026-07-10T15:40:33.5022972+02:00
franc,1,3,126,VT,1,fast,narrow,D3,2035504.637,2035504.637,2036200.913,2036325.831,2036451.304,2036701.784,2036325.831,2036576.458,250.6,None,0,2026-07-10T15:40:38.0125317+02:00
franc,1,3,127,V,0,fast,narrow,,2040015.414,2040015.414,2040711.224,2040836.358,2040962.796,2041212.700,,,,None,0,2026-07-10T15:40:42.5235649+02:00
franc,1,3,128,VT,1,fast,narrow,D3,2044526.521,2044526.521,2045222.365,2045347.523,2045472.694,2045723.167,2045347.523,2045611.739,264.2,None,0,2026-07-10T15:40:47.0343170+02:00
franc,1,3,129,T,1,slow,wide,D7,2049036.773,,,,,,2049036.773,2053395.287,4358.5,None,0,2026-07-10T15:40:52.8968408+02:00
franc,1,3,130,V,0,slow,narrow,,2054898.757,2054898.757,2056597.315,2056945.479,2057321.569,2058087.015,,,,None,0,2026-07-10T15:40:57.6155216+02:00
franc,1,3,131,VT,1,slow,narrow,D1,2059618.470,2059618.470,2061316.324,2061664.704,2062040.233,2062820.090,2062820.090,2063154.200,334.1,None,0,2026-07-10T15:41:02.6555828+02:00
franc,1,3,132,VT,1,slow,narrow,D3,2064657.584,2064657.584,2066356.645,2066704.385,2067080.814,2067847.025,2066704.385,2067038.767,334.4,None,0,2026-07-10T15:41:07.3759689+02:00
franc,1,3,133,VT,1,slow,wide,D2,2069378.592,2069378.592,2071076.923,2071425.033,2071800.493,2072580.271,2071800.493,2072093.225,292.7,None,0,2026-07-10T15:41:12.0953956+02:00
franc,1,3,134,VT,1,fast,wide,D1,2074106.862,2074106.862,2074803.690,2074915.475,2075054.934,2075305.977,2075305.977,2075599.451,293.5,None,0,2026-07-10T15:41:16.6176874+02:00
franc,1,3,135,V,0,slow,wide,,2078620.700,2078620.700,2080320.285,2080668.297,2081044.160,2081810.334,,,,None,0,2026-07-10T15:41:21.3390806+02:00
franc,1,3,136,V,1,slow,wide,,2083341.780,2083341.780,2085040.264,2085388.098,2085764.003,2086543.380,,2084358.968,,None,0,2026-07-10T15:41:26.0580503+02:00
franc,1,3,137,VT,1,slow,narrow,D1,2088060.332,2088060.332,2089759.433,2090107.198,2090483.152,2091248.522,2091248.522,2091526.942,278.4,None,0,2026-07-10T15:41:31.0289885+02:00
franc,1,3,138,T,1,slow,narrow,D2,2093031.093,,,,,,2095258.206,2095593.288,335.1,None,0,2026-07-10T15:41:35.5389771+02:00
franc,1,3,139,T,1,slow,wide,D6,2097541.704,,,,,,2098321.127,2098753.471,432.3,None,0,2026-07-10T15:41:40.0498413+02:00
franc,1,3,140,VT,1,fast,narrow,D6,2102052.333,2102052.333,2102748.473,2102873.411,2102998.871,2103249.386,2102511.700,2102831.780,320.1,None,0,2026-07-10T15:41:44.5601405+02:00
